pair_id,pair_cvi_name,zone_name,zone_type,treated,month,crime_count,calls_count,post,treated_post,log_calls,month_str,zone_id
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-03-01,2.0,8.0,1,0,2.197,2024-03,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-04-01,1.0,5.0,1,0,1.792,2024-04,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-05-01,1.0,8.0,1,0,2.197,2024-05,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-06-01,3.0,13.0,1,0,2.639,2024-06,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-07-01,3.0,7.0,1,0,2.079,2024-07,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-08-01,0.0,9.0,1,0,2.303,2024-08,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-09-01,1.0,9.0,1,0,2.303,2024-09,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-10-01,0.0,5.0,1,0,1.792,2024-10,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-11-01,1.0,8.0,1,0,2.197,2024-11,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2024-12-01,0.0,4.0,1,0,1.609,2024-12,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-01-01,1.0,2.0,1,0,1.099,2025-01,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-02-01,1.0,2.0,1,0,1.099,2025-02,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-03-01,0.0,6.0,1,0,1.946,2025-03,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-04-01,1.0,4.0,1,0,1.609,2025-04,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-05-01,1.0,6.0,1,0,1.946,2025-05,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-06-01,0.0,7.0,1,0,2.079,2025-06,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-07-01,2.0,10.0,1,0,2.398,2025-07,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-08-01,1.0,4.0,1,0,1.609,2025-08,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-09-01,3.0,7.0,1,0,2.079,2025-09,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-10-01,1.0,4.0,1,0,1.609,2025-10,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-11-01,0.0,4.0,1,0,1.609,2025-11,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2025-12-01,0.0,6.0,1,0,1.946,2025-12,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2026-01-01,0.0,3.0,1,0,1.386,2026-01,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2026-02-01,1.0,5.0,1,0,1.792,2026-02,CAND_0213
PAIR_04,Force Detroit,CAND_0213,Control,0,2026-03-01,0.0,3.0,1,0,1.386,2026-03,CAND_0213
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-01-01,4.0,29.0,0,0,3.401,2021-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-02-01,2.0,21.0,0,0,3.091,2021-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-03-01,4.0,50.0,0,0,3.932,2021-03,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-04-01,7.0,39.0,0,0,3.689,2021-04,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-05-01,10.0,55.0,0,0,4.025,2021-05,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-06-01,1.0,41.0,0,0,3.738,2021-06,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-07-01,6.0,43.0,0,0,3.784,2021-07,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-08-01,5.0,34.0,0,0,3.555,2021-08,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-09-01,7.0,50.0,0,0,3.932,2021-09,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-10-01,5.0,43.0,0,0,3.784,2021-10,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-11-01,3.0,34.0,0,0,3.555,2021-11,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2021-12-01,5.0,31.0,0,0,3.466,2021-12,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-01-01,2.0,28.0,0,0,3.367,2022-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-02-01,0.0,22.0,0,0,3.135,2022-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-03-01,2.0,50.0,0,0,3.932,2022-03,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-04-01,3.0,26.0,0,0,3.296,2022-04,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-05-01,5.0,38.0,0,0,3.664,2022-05,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-06-01,3.0,41.0,0,0,3.738,2022-06,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-07-01,3.0,26.0,0,0,3.296,2022-07,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-08-01,9.0,45.0,0,0,3.829,2022-08,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-09-01,3.0,43.0,0,0,3.784,2022-09,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-10-01,11.0,48.0,0,0,3.892,2022-10,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-11-01,6.0,23.0,0,0,3.178,2022-11,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2022-12-01,6.0,30.0,0,0,3.434,2022-12,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-01-01,3.0,46.0,0,0,3.85,2023-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-02-01,5.0,62.0,0,0,4.143,2023-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-03-01,2.0,94.0,0,0,4.554,2023-03,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-04-01,2.0,22.0,0,0,3.135,2023-04,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-05-01,5.0,25.0,0,0,3.258,2023-05,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-06-01,7.0,40.0,0,0,3.714,2023-06,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-07-01,6.0,37.0,0,0,3.638,2023-07,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-08-01,5.0,30.0,1,1,3.434,2023-08,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-09-01,5.0,8.0,1,1,2.197,2023-09,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-10-01,3.0,23.0,1,1,3.178,2023-10,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-11-01,1.0,7.0,1,1,2.079,2023-11,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2023-12-01,1.0,16.0,1,1,2.833,2023-12,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-01-01,3.0,17.0,1,1,2.89,2024-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-02-01,0.0,13.0,1,1,2.639,2024-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-03-01,0.0,22.0,1,1,3.135,2024-03,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-04-01,1.0,17.0,1,1,2.89,2024-04,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-05-01,5.0,24.0,1,1,3.219,2024-05,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-06-01,3.0,19.0,1,1,2.996,2024-06,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-07-01,1.0,14.0,1,1,2.708,2024-07,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-08-01,5.0,14.0,1,1,2.708,2024-08,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-09-01,3.0,20.0,1,1,3.045,2024-09,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-10-01,3.0,15.0,1,1,2.773,2024-10,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-11-01,0.0,18.0,1,1,2.944,2024-11,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2024-12-01,1.0,11.0,1,1,2.485,2024-12,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-01-01,4.0,16.0,1,1,2.833,2025-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-02-01,3.0,10.0,1,1,2.398,2025-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-03-01,1.0,17.0,1,1,2.89,2025-03,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-04-01,6.0,8.0,1,1,2.197,2025-04,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-05-01,2.0,10.0,1,1,2.398,2025-05,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-06-01,2.0,35.0,1,1,3.584,2025-06,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-07-01,1.0,22.0,1,1,3.135,2025-07,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-08-01,1.0,15.0,1,1,2.773,2025-08,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-09-01,1.0,20.0,1,1,3.045,2025-09,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-10-01,2.0,16.0,1,1,2.833,2025-10,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-11-01,3.0,13.0,1,1,2.639,2025-11,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2025-12-01,4.0,12.0,1,1,2.565,2025-12,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2026-01-01,1.0,16.0,1,1,2.833,2026-01,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2026-02-01,1.0,11.0,1,1,2.485,2026-02,Force Detroit
PAIR_04,Force Detroit,Force Detroit,CVI,1,2026-03-01,0.0,2.0,1,1,1.099,2026-03,Force Detroit
PAIR_06,New Era CC,CAND_0513,Control,0,2021-01-01,1.0,18.0,0,0,2.944,2021-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-02-01,4.0,12.0,0,0,2.565,2021-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-03-01,1.0,26.0,0,0,3.296,2021-03,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-04-01,1.0,21.0,0,0,3.091,2021-04,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-05-01,3.0,11.0,0,0,2.485,2021-05,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-06-01,1.0,18.0,0,0,2.944,2021-06,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-07-01,3.0,23.0,0,0,3.178,2021-07,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-08-01,6.0,25.0,0,0,3.258,2021-08,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-09-01,3.0,12.0,0,0,2.565,2021-09,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-10-01,3.0,18.0,0,0,2.944,2021-10,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-11-01,0.0,11.0,0,0,2.485,2021-11,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2021-12-01,4.0,11.0,0,0,2.485,2021-12,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-01-01,0.0,12.0,0,0,2.565,2022-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-02-01,2.0,12.0,0,0,2.565,2022-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-03-01,2.0,13.0,0,0,2.639,2022-03,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-04-01,3.0,12.0,0,0,2.565,2022-04,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-05-01,5.0,11.0,0,0,2.485,2022-05,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-06-01,1.0,10.0,0,0,2.398,2022-06,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-07-01,4.0,16.0,0,0,2.833,2022-07,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-08-01,8.0,28.0,0,0,3.367,2022-08,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-09-01,2.0,10.0,0,0,2.398,2022-09,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-10-01,5.0,18.0,0,0,2.944,2022-10,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-11-01,1.0,14.0,0,0,2.708,2022-11,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2022-12-01,1.0,14.0,0,0,2.708,2022-12,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-01-01,1.0,18.0,0,0,2.944,2023-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-02-01,3.0,59.0,0,0,4.094,2023-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-03-01,1.0,55.0,0,0,4.025,2023-03,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-04-01,1.0,14.0,0,0,2.708,2023-04,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-05-01,1.0,17.0,0,0,2.89,2023-05,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-06-01,1.0,17.0,0,0,2.89,2023-06,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-07-01,1.0,13.0,0,0,2.639,2023-07,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-08-01,1.0,9.0,1,0,2.303,2023-08,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-09-01,1.0,8.0,1,0,2.197,2023-09,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-10-01,1.0,10.0,1,0,2.398,2023-10,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-11-01,0.0,6.0,1,0,1.946,2023-11,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2023-12-01,3.0,13.0,1,0,2.639,2023-12,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-01-01,2.0,8.0,1,0,2.197,2024-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-02-01,2.0,2.0,1,0,1.099,2024-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-03-01,0.0,4.0,1,0,1.609,2024-03,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-04-01,0.0,2.0,1,0,1.099,2024-04,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-05-01,0.0,6.0,1,0,1.946,2024-05,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-06-01,1.0,7.0,1,0,2.079,2024-06,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-07-01,1.0,12.0,1,0,2.565,2024-07,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-08-01,2.0,13.0,1,0,2.639,2024-08,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-09-01,0.0,9.0,1,0,2.303,2024-09,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-10-01,0.0,10.0,1,0,2.398,2024-10,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-11-01,0.0,8.0,1,0,2.197,2024-11,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2024-12-01,0.0,4.0,1,0,1.609,2024-12,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-01-01,2.0,9.0,1,0,2.303,2025-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-02-01,1.0,1.0,1,0,0.693,2025-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-03-01,0.0,2.0,1,0,1.099,2025-03,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-04-01,0.0,4.0,1,0,1.609,2025-04,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-05-01,1.0,11.0,1,0,2.485,2025-05,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-06-01,0.0,3.0,1,0,1.386,2025-06,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-07-01,2.0,7.0,1,0,2.079,2025-07,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-08-01,0.0,4.0,1,0,1.609,2025-08,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-09-01,0.0,3.0,1,0,1.386,2025-09,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-10-01,0.0,5.0,1,0,1.792,2025-10,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-11-01,1.0,7.0,1,0,2.079,2025-11,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2025-12-01,1.0,6.0,1,0,1.946,2025-12,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2026-01-01,1.0,6.0,1,0,1.946,2026-01,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2026-02-01,2.0,1.0,1,0,0.693,2026-02,CAND_0513
PAIR_06,New Era CC,CAND_0513,Control,0,2026-03-01,0.0,3.0,1,0,1.386,2026-03,CAND_0513
PAIR_06,New Era CC,New Era CC,CVI,1,2021-01-01,2.0,30.5,0,0,3.45,2021-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-02-01,11.0,23.5,0,0,3.199,2021-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-03-01,2.5,35.5,0,0,3.597,2021-03,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-04-01,7.5,38.5,0,0,3.676,2021-04,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-05-01,9.0,40.5,0,0,3.726,2021-05,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-06-01,4.5,39.0,0,0,3.689,2021-06,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-07-01,10.5,36.0,0,0,3.611,2021-07,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-08-01,7.0,40.5,0,0,3.726,2021-08,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-09-01,9.0,30.5,0,0,3.45,2021-09,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-10-01,8.0,28.5,0,0,3.384,2021-10,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-11-01,5.0,25.5,0,0,3.277,2021-11,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2021-12-01,1.0,30.5,0,0,3.45,2021-12,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-01-01,5.0,23.0,0,0,3.178,2022-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-02-01,6.0,14.0,0,0,2.708,2022-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-03-01,4.0,27.0,0,0,3.332,2022-03,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-04-01,7.5,35.0,0,0,3.584,2022-04,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-05-01,7.0,45.5,0,0,3.839,2022-05,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-06-01,4.0,41.5,0,0,3.75,2022-06,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-07-01,8.0,48.5,0,0,3.902,2022-07,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-08-01,4.0,33.0,0,0,3.526,2022-08,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-09-01,10.0,31.0,0,0,3.466,2022-09,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-10-01,5.0,32.0,0,0,3.497,2022-10,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-11-01,4.5,24.0,0,0,3.219,2022-11,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2022-12-01,4.0,24.5,0,0,3.239,2022-12,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-01-01,6.0,36.0,0,0,3.611,2023-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-02-01,2.0,20.0,0,0,3.045,2023-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-03-01,4.0,22.0,0,0,3.135,2023-03,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-04-01,5.5,30.0,0,0,3.434,2023-04,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-05-01,7.0,31.0,0,0,3.466,2023-05,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-06-01,6.0,34.0,0,0,3.555,2023-06,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-07-01,10.0,27.0,0,0,3.332,2023-07,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-08-01,10.0,20.5,1,1,3.068,2023-08,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-09-01,5.0,29.0,1,1,3.401,2023-09,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-10-01,3.0,20.0,1,1,3.045,2023-10,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-11-01,3.0,16.0,1,1,2.833,2023-11,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2023-12-01,4.0,36.5,1,1,3.624,2023-12,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-01-01,2.0,35.5,1,1,3.597,2024-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-02-01,3.0,16.0,1,1,2.833,2024-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-03-01,2.0,19.0,1,1,2.996,2024-03,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-04-01,1.0,19.0,1,1,2.996,2024-04,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-05-01,1.5,23.5,1,1,3.199,2024-05,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-06-01,5.0,21.5,1,1,3.114,2024-06,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-07-01,8.0,35.0,1,1,3.584,2024-07,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-08-01,2.0,29.5,1,1,3.418,2024-08,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-09-01,4.0,12.0,1,1,2.565,2024-09,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-10-01,5.0,9.5,1,1,2.351,2024-10,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-11-01,6.0,17.5,1,1,2.918,2024-11,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2024-12-01,3.5,10.0,1,1,2.398,2024-12,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-01-01,3.0,24.0,1,1,3.219,2025-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-02-01,2.0,12.0,1,1,2.565,2025-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-03-01,1.0,22.0,1,1,3.135,2025-03,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-04-01,2.0,14.5,1,1,2.741,2025-04,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-05-01,7.0,25.0,1,1,3.258,2025-05,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-06-01,3.0,19.5,1,1,3.02,2025-06,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-07-01,5.0,18.0,1,1,2.944,2025-07,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-08-01,5.0,19.0,1,1,2.996,2025-08,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-09-01,5.0,10.5,1,1,2.442,2025-09,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-10-01,2.0,13.0,1,1,2.639,2025-10,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-11-01,1.0,12.5,1,1,2.603,2025-11,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2025-12-01,2.0,14.0,1,1,2.708,2025-12,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2026-01-01,3.0,17.0,1,1,2.89,2026-01,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2026-02-01,4.0,47.0,1,1,3.871,2026-02,New Era CC
PAIR_06,New Era CC,New Era CC,CVI,1,2026-03-01,0.0,7.0,1,1,2.079,2026-03,New Era CC
